"","Pot","Acquisition_date","Batch_number","height_2d_mm","height_mm","proj_area_2d_mm2","area_mm2","volume_mm3","tGmRmB","n_tGmRmB","GmR","nGmR","G","nG","rgr_height","rgr_vol","rgr_area","iou","Cabinet","Cabinet_side","Treatment","Base_trt","Nitrogen","NConc","Seasol","SDilution","Sowing_date","DAS","Teatment","Height_manual","SPAD"
"762",68,20180806,10643,6.987060998155,7.3767,5.51515130807933,28.296,3.52439,0.117102,0.0615121,0.141334,0.17472,0.504239,0.361354,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",25,3,12,NA
"763",68,20180808,10805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",27,3,1,NA
"764",68,20180813,10967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",32,3,-3,NA
"765",69,20180725,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",13,3,8,NA
"766",69,20180730,10310,17.0928088506,12.6149,17.7756807469542,23.0395,1.968,0.176514,0.177965,0.142187,0.31167,0.300141,0.418026,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",18,3,22,NA
"767",69,20180801,10472,15.84,11.7423,18.7293472189317,45.9275,4.57628,0.161635,0.166372,0.141341,0.319836,0.292765,0.412271,NA,0.421934321193333,0.344926965998816,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",20,3,21,NA
"768",69,20180806,10643,26.6728280961,28.3767,58.9651788124275,243.456,49.2754,0.206503,0.209155,0.14591,0.313964,0.306391,0.434234,0.176474135855082,0.475307705939171,0.333574432368372,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",25,3,32,NA
"769",69,20180808,10805,27.31549815495,29.3381,82.190925368665,374.864,93.0203,0.206636,0.212769,0.142469,0.31148,0.301893,0.436182,0.0166593133536039,0.317696389095523,0.215813532740734,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",27,3,31,NA
"770",69,20180813,10967,51.7694204686,55.1608,177.410162325658,928.346,288.062,0.215322,0.226835,0.141878,0.314137,0.298951,0.443339,0.126273108694952,0.226071597168232,0.181368242920028,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",32,3,59,NA
"771",69,20180815,11129,58.6523076923,62.0103,251.475967810658,1384.47,486.566,0.222767,0.232749,0.144709,0.318986,0.301216,0.446432,0.058523972098143,0.262098410289072,0.199834082889727,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",34,3,67,NA
"772",70,20180725,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",13,3,32,NA
"773",70,20180730,10310,24.8371235403,26.6305,47.3435493698992,102.206,13.1047,0.198211,0.19198,0.14681,0.308191,0.313004,0.425189,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",18,3,32,NA
"774",70,20180801,10472,29.5753846154,31.84,70.9896142011833,377.188,101.229,0.21211,0.221089,0.142661,0.315727,0.298939,0.440459,0.0893330927549283,1.02220716628998,0.652876676215215,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",20,3,36,NA
"775",70,20180806,10643,53.0683918669,56.7595,216.257307443983,1148.56,346.769,0.211208,0.226179,0.142534,0.324255,0.292445,0.442967,0.115619936451285,0.246254715029395,0.222704105185561,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",25,3,61,NA
"776",70,20180808,10805,48.48708487085,51.6037,290.178876581158,1651.03,537.49,0.202382,0.226123,0.138011,0.32716,0.281407,0.442946,NA,0.219125651481631,0.181445175870588,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",27,3,57,NA
"777",70,20180813,10967,60.8970406905,64.9694,562.114652337475,3361.68,1366.12,0.186479,0.221289,0.130465,0.328918,0.265047,0.440424,0.0460646028950162,0.186563945765073,0.142208302687657,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",32,3,75,47.4
"778",70,20180815,11129,77.7876923077,82.6275,692.714172781092,4486.08,1858.12,0.178773,0.214152,0.127619,0.326001,0.261242,0.4367,0.120213082540975,0.153795309430582,0.144269210090635,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",34,3,89,52.1
"779",70,20180820,11327,79.2553846154,36.01,1155.10826130187,758.259,158.572,0.160768,0.212415,0.117289,0.32935,0.238863,0.435819,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",39,3,92,52.4
"780",70,20180822,11419,80.5652620761,85.5557,1341.29350109683,9851.74,4294.46,0.156779,0.210179,0.115716,0.33085,0.234253,0.434577,0.432685474080495,1.64943617503779,1.28218917618857,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",41,3,95,53.6
"781",70,20180827,11509,83.4394250513,92.9338,2194.07936165775,36131,21994.4,0.149327,0.214961,0.108872,0.333339,0.219193,0.437045,0.0165439571809364,0.326692411111991,0.259900626655424,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",46,3,98,56.5
"782",70,20180829,11569,94.0782698249,104.874,2570.529991271,52051.5,37481,0.146431,0.219741,0.104779,0.332453,0.21131,0.439572,0.0604361089272749,0.266523131204597,0.182541195241478,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",48,3,110,54.9
"783",70,20180903,11654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",53,3,111,52
"784",70,20180905,11689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",55,3,110,53.2
"785",70,20180910,11759,115.8402061855,126.968,5310.38813635892,175412,223301,0.129796,0.210606,0.0954714,0.327256,0.195681,0.434811,NA,NA,NA,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",60,3,134,51.6
"786",70,20180912,11794,119.254658385,130.064,6696.21814841259,186996,361744,0.14206,0.234346,0.0965093,0.334987,0.194081,0.447105,0.0120457753994794,0.241208071108768,0.0319748668011437,NA,2,"RHS",3,"Hoaglands Solution","","0","NoSeasol","","12/07/2018",62,3,134,52.8
"787",71,20180725,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,13,NA
"788",71,20180730,10310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,16,NA
"789",71,20180801,10472,10.7169230769,6.8204,18.8136255621333,89.6027,18.9466,0.149167,0.166725,0.133227,0.326583,0.272112,0.412657,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,17,NA
"790",71,20180806,10643,31.9963031423,34.1189,114.623070851856,594.552,150.695,0.198172,0.21643,0.141165,0.32998,0.286209,0.437979,0.321986672357201,0.414726686135188,0.378484545462229,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,39,NA
"791",71,20180808,10805,45.5258302583,49.0988,166.323587982233,906.098,282.753,0.193847,0.218472,0.136506,0.329552,0.277201,0.439078,0.181991555817708,0.31465789921891,0.210669643598551,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,54,NA
"792",71,20180813,10967,65.0863131936,69.7155,440.527039580625,2673.89,1009.9,0.182567,0.218454,0.129166,0.328638,0.262831,0.438943,0.0701176160191294,0.254606574002599,0.216428430395692,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,77,42.5
"793",71,20180815,11129,64.27384615385,68.5806,539.1241391716,3586.9,1458.59,0.179727,0.22042,0.126867,0.329808,0.2572,0.439991,NA,0.183809449802455,0.146876989375784,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,76,47.8
"794",72,20180725,10139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,17,NA
"795",72,20180730,10310,8.35279655808,7.0895,10.2490452864164,7.71216,0.749987,0.166935,0.154824,0.142507,0.289423,0.325827,0.406601,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,14,NA
"796",72,20180801,10472,13.48615384615,12.9044,22.1323313609442,73.2185,11.5405,0.179357,0.165296,0.140601,0.281063,0.332245,0.41202,0.299476761143556,1.3667809968165,1.12532490864765,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,20,NA
"797",72,20180806,10643,24.84288354895,25.5877,69.3582603585483,316.755,67.4855,0.193772,0.19713,0.140613,0.304605,0.315123,0.428304,0.136908685758167,0.353210034457999,0.292936096624005,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,31,NA
"798",72,20180808,10805,37.1955719557,39.8215,111.747584795949,551.287,147.455,0.201856,0.217487,0.138301,0.315654,0.296399,0.438658,0.221147600082979,0.390805142249316,0.277063470146844,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,46,NA
"799",72,20180813,10967,60.3699136868,64.2311,260.284548843667,1462.69,543.158,0.194698,0.222165,0.132934,0.322662,0.277417,0.440928,0.0956161099274555,0.26077544183625,0.195155388101552,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,71,47.9
"800",72,20180815,11129,53.3907692308,57.5923,371.813581065083,2315.28,989.455,0.186056,0.223387,0.128978,0.328052,0.263613,0.441561,NA,0.299877016413523,0.229626712166322,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,63,45.5
"801",72,20180820,11327,69.5076923077,28.6233,825.375621301783,214.773,34.2575,0.177155,0.226633,0.122413,0.331208,0.247483,0.44325,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",39,3.1,78,50.6
"802",72,20180822,11419,82.322713258,82.1416,1008.2401510884,5375.5,1931.78,0.172445,0.221098,0.121741,0.332658,0.245399,0.440253,0.527111757906279,2.01614580890738,1.61001260775765,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",41,3.1,96,45.2
"803",72,20180827,11514,94.5417095778,104.579,1815.02971869075,23241.2,14530.3,0.159671,0.221029,0.114081,0.335346,0.228575,0.440205,0.0482996358758829,0.403558853327114,0.292814994563879,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",46,3.1,111,53
"804",72,20180829,11569,94.4026776519,104.092,2223.49578030667,28729.7,17681.9,0.156008,0.223319,0.110185,0.333988,0.22128,0.441438,NA,0.0981526965961823,0.106002432563749,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",48,3.1,118,54.3
"805",73,20180725,10157,6.88494492044,7.2082,4.97260722648619,1.67454,0.0637962,0.172462,0.175286,0.144754,0.317041,0.306366,0.416887,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,10,NA
"806",73,20180730,10319,18.3116883117,19.8243,25.3399065816258,103.308,14.8815,0.178169,0.181986,0.142956,0.318961,0.297091,0.420069,0.202337838215052,1.09043609646194,0.824435263353865,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,23,NA
"807",73,20180801,10481,20.4696132597,21.4744,29.1082130175133,96.8062,11.2484,0.1575,0.173251,0.134593,0.324808,0.275894,0.415693,0.0399765350356585,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,26,NA
"808",73,20180806,10643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,36,NA
"809",73,20180808,10814,43.4425216316,45.8441,147.348294870283,649.481,172.736,0.196291,0.214953,0.137551,0.324827,0.28232,0.437197,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,51,NA
"810",73,20180813,10967,65.6966707768,68.028,360.083119400167,2042.94,688.649,0.191367,0.218077,0.134683,0.328369,0.274172,0.438822,0.0789345750375124,0.276593457970058,0.229194328679942,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,74,47
"811",73,20180815,11129,54,57.8189,433.386157633116,2786.9,1126.32,0.190974,0.224119,0.131816,0.328528,0.267887,0.441991,NA,0.245989626454223,0.155269960075994,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,65,41.9
"812",73,20180820,11336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",39,3.1,96,47.2
"813",73,20180822,11424,76.7076923077,84.3379,1130.93502958592,10052.3,5151.33,0.176417,0.220284,0.123148,0.325893,0.252068,0.439798,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",41,3.1,91,47.3
"814",73,20180827,11514,93.0587023687,102.646,2059.53754927925,25245.5,17406.2,0.176325,0.232366,0.118082,0.326701,0.240862,0.446103,0.0392909653099785,0.24351430616612,0.18416929159478,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",46,3.1,105,49
"815",73,20180829,11574,95.7596253902,105.209,2346.16237475933,35752.1,26216.1,0.174852,0.237519,0.115132,0.326574,0.234932,0.448864,0.0123313363171191,0.204773630630837,0.173980543328327,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",48,3.1,116,49.5
"816",74,20180725,10157,18.2313341493,19.7863,26.5227039322,52.2382,4.8257,0.186358,0.181118,0.147998,0.312294,0.312431,0.419612,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,21,NA
"817",74,20180730,10319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,27,NA
"818",74,20180801,10481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,35,NA
"819",74,20180806,10652,58.5221674877,62.8912,196.473623783667,1010.87,313.197,0.215067,0.231076,0.140324,0.318406,0.292192,0.445619,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,65,NA
"820",74,20180808,10814,53.955500618,54.7963,274.074328551917,1303.63,396.008,0.216135,0.234127,0.139433,0.317309,0.292251,0.447203,NA,0.117301013771956,0.127170667349526,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,61,NA
"821",74,20180813,10976,74.82363861385,78.9831,584.091076012766,3378.96,1254.32,0.216464,0.236383,0.139826,0.319675,0.291781,0.448354,0.0731222464210079,0.230582891796314,0.190483057785909,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,84,41.4
"822",74,20180815,11129,85.1261538462,90.7837,701.548905088783,4872.14,2093.18,0.210168,0.237866,0.135301,0.320699,0.280832,0.449181,0.0696229242712745,0.25604542382575,0.182982647893338,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,95,41.4
"823",74,20180820,11336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",39,3.1,103,45.3
"824",74,20180822,11424,87.6,95.6924,1572.96461538483,14632.5,8232.25,0.188487,0.231582,0.124488,0.3218,0.260149,0.445842,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",41,3.1,98,48.2
"825",74,20180827,11514,101.49330587,111.669,2751.54841325275,42869.7,30737.4,0.174419,0.236388,0.115645,0.328435,0.23629,0.448256,0.0308800515987377,0.263484157364163,0.214984040100306,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",46,3.1,117,52.6
"826",74,20180829,11574,96.1810613944,105.38,3063.25393521117,59712.4,53092.1,0.172056,0.239453,0.112889,0.327845,0.230876,0.449876,NA,0.273273993551563,0.16568721066934,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",48,3.1,113,49.7
"827",74,20180903,11654,107.3578076525,116.372,4623.3911290795,102708,132642,0.166511,0.239404,0.108462,0.325014,0.224522,0.449864,0.0198438183502537,0.183125125679181,0.108470061332805,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",53,3.1,118,47.6
"828",74,20180905,11689,119.968976215,126.033,5429.43723271225,135951,194319,0.164231,0.24233,0.106088,0.326337,0.219059,0.451451,0.0398759104449544,0.190923684424485,0.140202258004706,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",55,3.1,135,47.1
"829",74,20180910,11759,128.319587629,140.773,6623.14368955258,207281,301489,0.142599,0.224611,0.0971974,0.319791,0.203833,0.442135,0.0221209773098854,0.0878464785452476,0.0843561667874919,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",60,3.1,136,49.8
"830",74,20180912,11794,116.925465839,127.501,8330.88873403842,244066,466801,0.155455,0.244457,0.0997905,0.324756,0.206318,0.452566,NA,0.218584755699473,0.0816816599429124,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",62,3.1,130,49.6
"831",75,20180725,10157,12.2276621787,5.0572,10.0149150397987,9.76118,0.717843,0.176127,0.180501,0.143317,0.320597,0.296359,0.419272,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,17,NA
"832",75,20180730,10319,26.827458256,20.713,30.0806998461408,107.039,15.5463,0.181541,0.186924,0.142374,0.320165,0.294042,0.422604,0.281989710403556,0.615065412997425,0.478955991855601,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,33,NA
"833",75,20180801,10481,24.226519337,19.9705,46.4083310440258,192.801,35.7875,0.18831,0.199565,0.140857,0.323396,0.28943,0.429258,NA,0.416888001116947,0.294232657425325,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,31,NA
"834",75,20180806,10652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,44,NA
"835",75,20180808,10814,54.5951792336,57.9252,203.845191839,946.371,271.765,0.210147,0.227449,0.140329,0.322411,0.289329,0.443659,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,63,NA
"836",75,20180813,10976,77.7475247525,81.0055,468.530137019383,2485.64,881.513,0.200867,0.229949,0.134959,0.325637,0.276308,0.444989,0.0670729061097461,0.23534040540969,0.193130156176614,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,92,42.9
"837",75,20180815,11138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,86,44.8
"838",76,20180725,10157,21.7013463892,23.2043,17.2591748702983,27.9985,2.35779,0.203563,0.187744,0.152244,0.301349,0.330491,0.422912,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",13,3.1,25,NA
"839",76,20180730,10319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",18,3.1,24,NA
"840",76,20180801,10481,28.2044198895,30.2244,58.2838842933158,254.825,53.9817,0.204263,0.207528,0.142911,0.31142,0.302697,0.433315,NA,NA,NA,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",20,3.1,34,NA
"841",76,20180806,10652,52.6200738916,56.4577,177.574833850017,878.893,245.683,0.212148,0.219692,0.144914,0.320272,0.300372,0.439568,0.124968428000713,0.303079397364926,0.247617225196665,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",25,3.1,60,NA
"842",76,20180808,10814,60.8807169345,62.7923,236.234787564542,1082.42,331.047,0.205016,0.223191,0.139972,0.323518,0.287798,0.441369,0.0531703846505125,0.149109136095189,0.104145696552786,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",27,3.1,68,32.7
"843",76,20180813,10976,73.7933168317,77.9186,573.209241319791,3229.48,1261.82,0.193979,0.225404,0.133048,0.327622,0.270924,0.442484,0.0431664475070587,0.267610008585799,0.218624371680172,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",32,3.1,82,49
"844",76,20180815,11138,74.3769373838,76.572,756.699530204233,3876.39,1294.84,0.185328,0.222174,0.12863,0.326941,0.262495,0.440807,NA,0.0129160060966584,0.0912915872998497,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",34,3.1,85,48.3
"845",76,20180820,11336,83.9519112207,84.9681,1306.38620136808,8429.86,3479.14,0.169392,0.21718,0.119602,0.325637,0.246141,0.43828,0.0208088834515994,0.197679600282815,0.155375171271876,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",39,3.1,93,52.1
"846",76,20180822,11424,84.2769230769,92.4483,1455.50627218992,14937.6,8503.61,0.159145,0.213335,0.114672,0.32606,0.23543,0.436198,0.0421868387069249,0.446852821203888,0.286050679854408,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",41,3.1,97,51.4
"847",76,20180827,11514,81.9361483007,90.3997,2188.52137582025,36149.7,28230.7,0.14344,0.210313,0.10568,0.329071,0.215581,0.434607,NA,0.239983851811469,0.176757425117032,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",46,3.1,92,56.3
"848",76,20180829,11574,73.65764828305,80.9414,2283.14124692367,40271.4,32043,0.140452,0.20978,0.103771,0.328379,0.211865,0.43436,NA,0.0633343562508584,0.0539864448889533,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",48,3.1,89,59.9
"849",76,20180903,11654,85.0672182006,92.0176,3386.40930168158,91149.5,100507,0.139637,0.217417,0.100511,0.330437,0.204718,0.438278,0.0256508854078714,0.228629725207837,0.163371895210609,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",53,3.1,100,52.2
"850",76,20180905,11689,92.6525336091,97.3125,3965.01425532758,96944.1,19138.4,0.139351,0.220628,0.0987454,0.329509,0.2018,0.439964,0.0279737932468467,NA,0.0308167540396749,NA,2,"RHS",3.1,"Hoaglands Solution","Nitrogen","200","NoSeasol","","12/07/2018",55,3.1,108,57.7
